20260608T,-0.2,-0.2,-0.2,-0.2,0
20260609T,-0.33,-0.33,-0.33,-0.33,0
20260610T,-2.95,-2.95,-2.95,-2.95,0
20260611T,0.05,0.05,0.05,0.05,0
20260612T,-0.42,-0.42,-0.42,-0.42,0
20260615T,-0.17,-0.17,-0.17,-0.17,0
20260616T,902.49,902.49,902.49,902.49,0
20260617T,4.7,4.7,4.7,4.7,0
20260618T,-1.09,-1.09,-1.09,-1.09,0
20260622T,-0.53,-0.53,-0.53,-0.53,0
20260623T,5.39,5.39,5.39,5.39,0
20260624T,0.01,0.01,0.01,0.01,0
20260625T,-0.15,-0.15,-0.15,-0.15,0
20260626T,-0.43,-0.43,-0.43,-0.43,0
