20260610T,571.87,571.87,571.87,571.87,0
20260611T,2.0,2.0,2.0,2.0,0
20260612T,1.0,1.0,1.0,1.0,0
20260615T,0.0,0.0,0.0,0.0,0
20260616T,1.98,1.98,1.98,1.98,0
20260617T,1.99,1.99,1.99,1.99,0
20260618T,0.0,0.0,0.0,0.0,0
20260622T,435.07,435.07,435.07,435.07,0
20260623T,0.0,0.0,0.0,0.0,0
20260624T,2.0,2.0,2.0,2.0,0
20260625T,2.0,2.0,2.0,2.0,0
20260626T,1.0,1.0,1.0,1.0,0
